"uniqueID","chainstree","chainstree2","chainstree3","chainstree4","No tree","Oak","No data","Water","Hickory","Cherry","Elm","Walnut","Maple","Ash","Poplar","NA","Unknown tree","Ironwood","Basswood","No tree_dist","Oak_dist","No data_dist","Water_dist","Hickory_dist","Cherry_dist","Elm_dist","Walnut_dist","Maple_dist","Ash_dist","Poplar_dist","NA_dist","Unknown tree_dist","Ironwood_dist","Basswood_dist"
619,56,65,"51","157",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"82.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
620,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,50,121,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"85.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
623,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
624,401,308,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"354.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626,49,34,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"41.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
627,34,38,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
628,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
629,33,16,"45","12",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"26.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630,37,51,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
631,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,151,257,"98","131",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"159.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,152,99,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"125.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,64,63,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"63.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,162,194,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"178",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,42,117,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"79.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,77,32,"31",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"46.6666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,78,95,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"86.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
644,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,55,77,"59",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"63.6666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
648,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,19,31,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,33,46,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"39.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,109,243,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
655,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,105,166,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"135.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
660,25,27,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,157,123,"95",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,17,168,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"92.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,33,185,NA,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"33",NA,NA,"185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,420,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
668,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
670,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,72,120,NA,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"72",NA,NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,9,35,"61","207",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,46,50,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,38,53,"136","110",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"84.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,15,67,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,76,75,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"75.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,147,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,181,94,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"137.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,12,9,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,143,139,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,30,30,NA,NA,0,1,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,"30",NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,30,33,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"31.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,281,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,0,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,22,89,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"55.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,363,153,"320",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"278.666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,38,23,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"30.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,22,18,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,75,61,"82","38",0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,110,124,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,243,177,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,41,35,NA,NA,0,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,"41",NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,72,72,NA,NA,0,1,0,0,0,1,0,0,0,0,0,NA,0,0,0,NA,"72",NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,228,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"228",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,231,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,565,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746,54,210,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
747,180,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
749,104,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,NA,NA,NA,NA,NA
750,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
751,289,395,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
752,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,215,267,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
754,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755,106,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,12,34,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
758,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,72,44,NA,NA,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
761,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
763,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,47,153,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
767,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
768,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,0,58,"52",NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,"36.6666666666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
