"uniqueID","chainstree","chainstree2","chainstree3","chainstree4","No tree","Basswood","Oak","Elm","Hickory","Maple","Cherry","No data","Hackberry","Locust","Unknown tree","Sycamore","Ash","Water","NA","Walnut","No tree_dist","Basswood_dist","Oak_dist","Elm_dist","Hickory_dist","Maple_dist","Cherry_dist","No data_dist","Hackberry_dist","Locust_dist","Unknown tree_dist","Sycamore_dist","Ash_dist","Water_dist","NA_dist","Walnut_dist"
143,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,"120","125",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,"122.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,"77","78",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"77.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,"37","30",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,"33.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"16","65",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"40.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"12","19",NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"19",NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"24","33",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"28.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"129","100",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"114.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,"27","54",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"40.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"174","illegible",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"illegible","34",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"26",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,"26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"92","164",NA,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"164","92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"14","40",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"26","38",NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,"26",NA,"38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"41","42",NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"42",NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"13","35",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"38","48",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"29","68",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"48.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"3","69",NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"3",NA,"69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"203","250",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"226.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"10","72",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,"49","276",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"162.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"54","140",NA,NA,0,0,0,1,0,0,1,0,0,0,0,0,0,0,NA,0,NA,NA,NA,"140",NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA
226,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,"4","6",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
228,"illegible","29",NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"illegible",NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
229,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
230,"41","43",NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"41",NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"12",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"62","190",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"30",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,"6","77",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"41.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,"76","40",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"58",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,"190",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,"66","108",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,"56","41",NA,NA,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"41",NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,"missing","70",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
257,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,"72","33",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"52.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,"56",NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,"19","21",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,"32","48",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,"40","82",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
271,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,"185","61",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"123",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,"9","5",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"17","40",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"28.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,"17","91",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,"34","28",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,"115","254","missing",NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,"37","33",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,"64","33",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"48.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,"70","40",NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,"55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
