"uniqueID","chainstree","chainstree2","chainstree3","chainstree4","No tree","Hickory","No data","Oak","Elm","Basswood","Ash","Unknown tree","Water","Maple","Poplar","Hackberry","Walnut","Sycamore","Cherry","Willow","NA","Ironwood","Birch","Other hardwood","Poplar/tulip poplar","No tree_dist","Hickory_dist","No data_dist","Oak_dist","Elm_dist","Basswood_dist","Ash_dist","Unknown tree_dist","Water_dist","Maple_dist","Poplar_dist","Hackberry_dist","Walnut_dist","Sycamore_dist","Cherry_dist","Willow_dist","NA_dist","Ironwood_dist","Birch_dist","Other hardwood_dist","Poplar/tulip poplar_dist"
112,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
115,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
116,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
117,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
124,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
129,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
130,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
131,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
132,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
133,"100",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
134,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
135,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
141,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
142,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
144,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
145,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
147,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
148,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
149,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
151,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
153,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
154,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
155,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
156,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
157,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
158,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
159,"126",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
161,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
163,"128",NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
164,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
165,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
168,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
169,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
170,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
171,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
172,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
173,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
174,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
175,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
176,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
177,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
179,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
181,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
182,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
183,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
185,"64","34",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
187,"0",NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
189,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
191,"105","82",NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"105","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
193,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
194,"35","67",NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,"51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
195,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
197,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
198,"18","52",NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"18","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
199,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
200,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
202,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
205,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
206,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
207,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
210,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
211,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
213,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
215,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,"12","9",NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,"10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,"10","26",NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,NA,NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26",NA,NA,NA
224,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,"0",NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
